CustomerID,Years as Client,Total Products Purchased via the Bank,Client Salary,rfm_score,rfm_recency,Revenue Ranking,Salary Ranking,Balance Ranking,Overall_ranking,CreditScore,Geography,Gender,Age,Balance,Satisfaction_Score,Card_Type,Point_Earned,HasCrCard,IsActiveMember,Exited,Complain
15577402,9,2,20492,10,4,Normal,Low Income,Minimal Balance,Loyal Customer,593,France,Male,31,0,2,DIAMOND,568,No,Yes,No,No
15803337,9,1,134677,10,2,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,648,France,Male,23,168373,4,DIAMOND,883,Yes,No,No,No
15654372,1,2,138478,6,2,High Spending with Credit Card,High Income,Standard Balance,Normal Customer,462,Germany,Male,34,94683,5,PLATINUM,747,Yes,No,No,No
15585867,2,2,125558,9,4,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,596,Spain,Male,36,0,4,SILVER,867,No,Yes,No,No
15662488,5,2,82970,4,1,Normal,High Income,Minimal Balance,Normal Customer,627,France,Female,44,0,5,SILVER,396,Yes,No,Yes,Yes
15604813,7,2,158072,11,4,High Spending with no Credit Card,Very High Income,Minimal Balance,Loyal Customer,494,France,Male,40,0,4,GOLD,910,No,Yes,No,No
15611644,0,1,43616,9,4,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,627,France,Male,73,146330,2,DIAMOND,871,No,Yes,No,No
15674928,2,2,119970,4,2,Normal,High Income,Minimal Balance,Normal Customer,850,Spain,Male,37,0,2,DIAMOND,272,Yes,No,No,No
15656100,5,1,140201,7,2,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,632,France,Female,49,167963,3,DIAMOND,614,No,No,No,No
15764293,1,2,80793,9,4,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,490,France,Male,33,0,3,DIAMOND,861,Yes,Yes,No,No
15636423,7,1,141359,10,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,715,France,Male,40,0,5,GOLD,776,Yes,Yes,No,No
15607629,8,2,23345,9,2,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,679,France,Male,48,0,2,SILVER,609,Yes,No,No,No
15577313,3,1,5075,6,1,High Spending with Credit Card,Low Income,High Saving Balance,Normal Customer,619,France,Male,44,116968,5,DIAMOND,716,Yes,No,Yes,Yes
15714493,6,2,95501,11,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,465,Spain,Female,33,0,4,PLATINUM,927,Yes,Yes,No,No
15643359,7,1,79083,11,4,High Spending with no Credit Card,Middle Income,Minimal Balance,Loyal Customer,736,Spain,Male,32,0,2,DIAMOND,925,No,Yes,No,No
15687913,7,1,199806,8,4,Low Spending and no Credit Card,Very High Income,Standard Balance,Potential Customer,501,Germany,Female,34,93244,2,PLATINUM,354,No,Yes,No,No
15790935,5,2,52710,7,4,Low Spending and no Credit Card,Middle Income,Minimal Balance,Potential Customer,535,France,Female,29,0,2,SILVER,292,No,Yes,No,No
15708693,2,2,56584,5,2,Normal,Middle Income,Minimal Balance,Normal Customer,759,France,Female,33,0,1,SILVER,428,Yes,No,No,No
15672016,1,2,3385,7,4,Normal,Low Income,Minimal Balance,Potential Customer,819,France,Male,35,0,1,GOLD,521,No,Yes,No,No
15727605,4,2,12537,8,4,Normal,Low Income,Standard Balance,Potential Customer,533,Germany,Male,43,80442,2,SILVER,593,No,Yes,No,No
15651144,2,2,64723,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,632,Germany,Female,35,150561,1,GOLD,506,No,No,No,No
15749401,9,3,75246,7,2,Normal,Middle Income,Minimal Balance,Potential Customer,686,France,Male,60,0,4,GOLD,295,Yes,Yes,Yes,Yes
15691874,9,1,198930,8,2,Normal,Very High Income,High Saving Balance,Potential Customer,687,France,Female,34,125474,1,GOLD,565,Yes,No,No,No
15620735,4,2,69012,8,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,667,Germany,Female,33,127077,5,PLATINUM,910,Yes,No,No,No
15769781,8,2,52404,9,4,Normal,Middle Income,Minimal Balance,Potential Customer,699,Spain,Female,25,0,5,SILVER,248,Yes,Yes,No,No
15624611,8,2,163642,10,4,Normal,Very High Income,High Saving Balance,Loyal Customer,497,Spain,Male,37,128650,1,SILVER,525,Yes,Yes,No,No
15773071,6,1,154599,10,4,High Spending with Credit Card,Very High Income,High Saving Balance,Loyal Customer,780,Spain,Female,33,145581,4,GOLD,610,Yes,Yes,No,No
15720371,3,1,173989,6,1,High Spending with Credit Card,Very High Income,Minimal Balance,Normal Customer,652,France,Female,51,0,1,DIAMOND,673,Yes,No,Yes,Yes
15717984,9,1,61315,7,1,Normal,Middle Income,High Saving Balance,Potential Customer,477,France,Male,47,144901,4,GOLD,498,Yes,No,Yes,Yes
15806407,4,2,143393,6,2,Normal,High Income,Minimal Balance,Normal Customer,652,France,Female,37,0,4,SILVER,590,Yes,No,No,No
15785042,8,1,124211,9,2,High Spending with no Credit Card,High Income,Standard Balance,Potential Customer,488,France,Female,31,97589,2,SILVER,712,No,No,No,No
15809302,1,2,151461,9,4,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,572,France,Male,24,0,3,GOLD,827,Yes,Yes,No,No
15677550,1,2,20735,6,2,High Spending with Credit Card,Low Income,Minimal Balance,Normal Customer,755,France,Female,38,0,4,GOLD,644,Yes,No,No,No
15654096,10,2,43706,10,2,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,779,Germany,Female,24,122200,1,SILVER,974,Yes,No,No,No
15617320,3,1,180736,7,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,693,Spain,Female,46,151709,1,SILVER,695,Yes,No,No,No
15653065,7,2,104170,7,2,Normal,High Income,Minimal Balance,Potential Customer,530,Spain,Female,22,0,5,PLATINUM,516,Yes,No,No,No
15649112,3,2,27868,7,4,Low Spending and no Credit Card,Low Income,High Saving Balance,Potential Customer,738,Spain,Female,33,122134,4,SILVER,298,No,Yes,No,No
15690526,2,2,55387,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,690,Germany,Male,31,137260,5,SILVER,516,Yes,No,No,No
15806945,9,1,196332,10,2,High Spending with Credit Card,Very High Income,Standard Balance,Loyal Customer,611,France,Female,30,88594,4,GOLD,883,Yes,No,No,No
15670066,6,2,116046,9,4,Normal,High Income,Minimal Balance,Potential Customer,643,Spain,Male,34,0,3,DIAMOND,596,Yes,Yes,No,No
15625761,8,4,93875,8,1,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,632,Germany,Male,41,127205,1,SILVER,658,Yes,No,Yes,Yes
15761525,10,2,76614,8,2,Normal,Middle Income,Standard Balance,Potential Customer,727,Spain,Female,31,96997,2,DIAMOND,550,No,No,No,No
15735080,2,1,6077,9,4,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,508,France,Female,64,0,3,GOLD,993,Yes,Yes,No,No
15619537,5,2,122222,10,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,550,France,Male,31,142200,4,PLATINUM,878,Yes,Yes,No,No
15598162,3,1,24156,9,4,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,754,Germany,Female,39,160761,5,PLATINUM,721,Yes,Yes,No,No
15694300,4,2,135395,5,2,Normal,High Income,Minimal Balance,Normal Customer,759,France,Male,26,0,3,DIAMOND,275,Yes,No,No,No
15637235,8,2,91340,8,2,Normal,High Income,Minimal Balance,Potential Customer,794,Spain,Male,33,0,2,PLATINUM,536,No,No,No,No
15612444,3,2,146090,8,2,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,549,France,Male,29,0,4,DIAMOND,901,Yes,No,No,No
15626457,0,1,172096,4,2,Normal,Very High Income,High Saving Balance,Normal Customer,671,France,Male,31,116235,5,SILVER,395,Yes,No,No,No
15627995,5,1,135035,6,2,Normal,High Income,High Saving Balance,Normal Customer,756,Germany,Female,26,155144,1,DIAMOND,518,No,Yes,Yes,Yes
15706128,1,2,84009,7,2,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,632,France,Female,21,0,4,SILVER,948,Yes,No,No,No
15666430,8,2,91764,10,2,High Spending with no Credit Card,High Income,Minimal Balance,Loyal Customer,579,France,Male,38,0,5,PLATINUM,835,No,No,No,No
15627385,5,1,137001,8,4,Normal,High Income,Standard Balance,Potential Customer,748,France,Male,34,84009,4,SILVER,440,Yes,Yes,No,No
15581323,7,2,106799,8,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,488,Germany,Female,28,139246,2,PLATINUM,645,Yes,No,No,No
15608109,7,2,10495,11,4,High Spending with no Credit Card,Low Income,High Saving Balance,Loyal Customer,710,Germany,Male,58,170113,5,DIAMOND,916,No,Yes,No,No
15801942,8,3,79867,10,2,High Spending with Credit Card,Middle Income,Minimal Balance,Loyal Customer,619,Spain,Female,41,0,2,GOLD,998,Yes,Yes,Yes,Yes
15567431,2,1,186173,8,4,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,773,France,Male,64,145578,1,SILVER,630,No,Yes,No,No
15810167,7,1,91674,9,4,Normal,High Income,High Saving Balance,Potential Customer,657,Spain,Male,75,126274,1,GOLD,554,No,Yes,No,No
15644501,10,1,18458,12,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,579,France,Female,26,162483,3,DIAMOND,895,Yes,Yes,No,No
15785290,9,1,8342,9,2,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,542,France,Male,29,0,3,GOLD,760,Yes,No,No,No
15611157,2,1,138578,6,2,High Spending with Credit Card,High Income,Standard Balance,Normal Customer,709,France,Female,32,87815,2,DIAMOND,643,Yes,No,No,No
15673837,3,1,38129,8,4,Normal,Middle Income,High Saving Balance,Potential Customer,617,Spain,Male,61,113859,1,GOLD,422,Yes,Yes,No,No
15656822,5,4,107155,8,2,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,568,Germany,Male,43,87613,4,SILVER,934,Yes,Yes,Yes,Yes
15580560,1,1,29792,7,4,Normal,Low Income,Minimal Balance,Potential Customer,769,France,Female,73,0,3,DIAMOND,415,Yes,Yes,No,No
15760641,1,1,7064,8,4,High Spending with no Credit Card,Low Income,High Saving Balance,Potential Customer,608,Germany,Male,26,106649,5,PLATINUM,672,No,Yes,No,No
15587584,4,2,21645,10,4,High Spending with Credit Card,Low Income,Minimal Balance,Loyal Customer,503,Spain,Male,31,0,1,DIAMOND,843,Yes,Yes,No,No
15604146,8,2,137080,12,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,608,Germany,Female,38,103654,3,SILVER,843,Yes,Yes,No,No
15813974,3,1,172718,6,1,High Spending with no Credit Card,Very High Income,High Saving Balance,Normal Customer,731,Germany,Male,37,116881,5,SILVER,782,No,No,Yes,Yes
15746986,4,2,106691,5,2,Low Spending and no Credit Card,High Income,Standard Balance,Normal Customer,850,Germany,Female,40,97990,1,PLATINUM,251,No,No,No,No
15759741,4,1,72275,10,4,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,591,Germany,Female,34,150635,5,PLATINUM,940,Yes,Yes,No,No
15734892,4,2,32247,8,4,Normal,Middle Income,Minimal Balance,Potential Customer,579,Spain,Male,37,0,3,SILVER,464,Yes,Yes,No,No
15797194,10,2,80552,9,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,570,France,Male,39,129675,3,DIAMOND,723,Yes,No,No,No
15723786,9,2,16734,9,2,High Spending with Credit Card,Low Income,Minimal Balance,Potential Customer,709,France,Female,37,0,5,GOLD,775,Yes,No,No,No
15642726,3,1,1235,7,2,High Spending with no Credit Card,Low Income,Standard Balance,Potential Customer,611,France,Male,53,83568,4,GOLD,765,No,No,No,No
15664339,4,2,50168,6,1,High Spending with no Credit Card,Middle Income,High Saving Balance,Normal Customer,775,Spain,Male,48,178145,5,DIAMOND,795,No,No,Yes,Yes
15754526,6,1,33688,9,4,Normal,Middle Income,High Saving Balance,Potential Customer,699,Germany,Male,36,147138,5,PLATINUM,504,Yes,Yes,No,No
15703037,5,1,178705,6,2,Normal,Very High Income,Minimal Balance,Normal Customer,618,France,Male,37,0,2,GOLD,595,No,Yes,Yes,Yes
15751412,3,1,66810,7,4,Low Spending and no Credit Card,Middle Income,High Saving Balance,Potential Customer,704,France,Male,36,114370,3,PLATINUM,268,No,Yes,No,No
15609558,5,2,45860,7,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,835,Germany,Female,47,108289,5,GOLD,787,Yes,Yes,Yes,Yes
15572408,3,2,63846,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,714,Germany,Male,39,149887,4,SILVER,235,Yes,No,No,No
15613923,4,1,100236,10,4,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,581,Spain,Female,43,170173,4,GOLD,968,No,Yes,No,No
15747000,3,2,19646,8,4,Normal,Low Income,Minimal Balance,Potential Customer,592,France,Male,27,0,5,PLATINUM,434,Yes,Yes,No,No
15731781,7,2,178394,9,2,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,551,France,Male,43,0,1,PLATINUM,972,Yes,No,No,No
15727198,2,2,78591,6,2,High Spending with no Credit Card,Middle Income,Standard Balance,Normal Customer,689,Germany,Female,28,64808,5,SILVER,730,No,No,No,No
15794273,0,1,124955,9,4,High Spending with no Credit Card,High Income,Standard Balance,Potential Customer,604,France,Female,56,62733,3,GOLD,948,No,Yes,No,No
15804950,7,2,3757,10,4,High Spending with Credit Card,Low Income,Minimal Balance,Loyal Customer,514,France,Female,41,0,3,SILVER,697,Yes,Yes,No,No
15576304,5,1,152723,8,4,Normal,Very High Income,Standard Balance,Potential Customer,698,France,Male,29,95168,1,DIAMOND,415,Yes,Yes,No,No
15645200,2,1,187598,5,1,High Spending with Credit Card,Very High Income,High Saving Balance,Normal Customer,581,Germany,Female,54,152509,1,SILVER,783,Yes,No,Yes,Yes
15779627,0,1,70381,7,4,Normal,Middle Income,High Saving Balance,Potential Customer,573,Germany,Male,31,134644,5,SILVER,603,Yes,Yes,No,No
15750755,8,2,156793,9,2,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,449,Spain,Female,33,0,1,GOLD,651,No,No,No,No
15569654,3,1,35535,6,2,Normal,Middle Income,Standard Balance,Normal Customer,850,Germany,Female,31,51293,1,PLATINUM,580,No,No,No,No
15753079,5,3,151256,5,2,Low Spending and no Credit Card,Very High Income,Minimal Balance,Normal Customer,612,France,Male,41,0,4,DIAMOND,327,No,No,No,No
15684995,8,1,51011,11,4,High Spending with no Credit Card,Middle Income,High Saving Balance,Loyal Customer,690,Spain,Male,49,116623,3,DIAMOND,789,No,Yes,No,No
15790763,2,2,111191,5,2,Normal,High Income,Minimal Balance,Normal Customer,599,Spain,Female,49,0,5,SILVER,427,Yes,No,No,No
15766458,1,1,69664,6,2,High Spending with Credit Card,Middle Income,High Saving Balance,Normal Customer,498,France,Male,33,198114,2,PLATINUM,694,Yes,No,No,No
15616221,4,1,63233,6,1,High Spending with no Credit Card,Middle Income,Standard Balance,Normal Customer,497,France,Female,29,85647,5,GOLD,750,No,No,Yes,Yes
15776124,7,1,40856,9,4,Normal,Middle Income,Minimal Balance,Potential Customer,802,Spain,Male,51,0,3,SILVER,590,No,Yes,No,No
15665811,9,1,95673,9,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,644,France,Male,33,141235,4,GOLD,796,Yes,No,No,No
15729804,10,2,80234,11,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,714,France,Male,34,0,3,DIAMOND,688,Yes,Yes,No,No
15714062,9,1,189052,9,1,High Spending with no Credit Card,Very High Income,Standard Balance,Potential Customer,690,France,Female,40,77642,4,PLATINUM,832,No,No,Yes,Yes
15592197,3,2,145491,7,2,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,522,Spain,Male,30,0,4,SILVER,654,Yes,No,No,No
15793116,7,1,196278,8,2,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,502,Germany,Female,40,117304,1,DIAMOND,674,No,No,No,No
15638231,2,2,162889,7,4,Normal,Very High Income,Minimal Balance,Potential Customer,730,Spain,Female,62,0,3,GOLD,540,Yes,Yes,No,No
15697678,6,2,174668,10,4,High Spending with Credit Card,Very High Income,Standard Balance,Loyal Customer,590,Germany,Male,36,92341,5,PLATINUM,770,Yes,Yes,No,No
15800412,9,2,3476,11,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,458,Germany,Male,35,146781,3,PLATINUM,784,Yes,Yes,No,No
15597610,6,1,19345,10,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,553,Spain,Male,41,144975,1,PLATINUM,699,Yes,Yes,No,No
15726634,1,1,95271,6,2,High Spending with Credit Card,High Income,Minimal Balance,Normal Customer,479,France,Male,47,0,4,DIAMOND,782,Yes,No,No,No
15670866,2,2,107759,9,4,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,693,France,Male,31,0,1,PLATINUM,863,Yes,Yes,No,No
15667462,10,2,118368,8,2,Normal,High Income,Minimal Balance,Potential Customer,707,Spain,Male,43,0,1,GOLD,479,Yes,No,No,No
15662574,1,1,52484,5,2,Normal,Middle Income,High Saving Balance,Normal Customer,636,Spain,Male,37,115137,4,SILVER,564,Yes,No,No,No
15716926,10,2,178154,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,807,France,Male,33,101953,2,GOLD,634,Yes,No,No,No
15603554,0,3,49916,4,1,Normal,Middle Income,High Saving Balance,Normal Customer,513,France,Female,45,164650,4,GOLD,590,Yes,No,Yes,Yes
15716800,2,2,33747,7,4,Normal,Middle Income,Minimal Balance,Potential Customer,582,France,Male,31,0,4,GOLD,413,Yes,Yes,No,No
15679429,0,1,59962,9,4,High Spending with Credit Card,Middle Income,Standard Balance,Potential Customer,694,France,Male,32,91956,4,SILVER,858,Yes,Yes,No,No
15616122,8,2,18614,9,4,Normal,Low Income,Minimal Balance,Potential Customer,777,France,Male,39,0,1,PLATINUM,370,Yes,Yes,No,No
15742172,9,2,198894,7,2,Normal,Very High Income,High Saving Balance,Potential Customer,598,Germany,Male,32,123939,5,DIAMOND,375,Yes,No,No,No
15792305,6,3,57014,8,2,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,762,Germany,Male,46,123572,5,DIAMOND,655,No,Yes,Yes,Yes
15636016,3,1,131730,8,4,Normal,High Income,High Saving Balance,Potential Customer,588,France,Female,34,120778,5,GOLD,512,Yes,Yes,No,No
15733138,5,1,79170,10,4,High Spending with Credit Card,Middle Income,Standard Balance,Loyal Customer,663,Germany,Male,42,90249,5,DIAMOND,995,Yes,Yes,No,No
15669741,7,1,106472,7,2,Normal,High Income,Minimal Balance,Potential Customer,777,France,Male,36,0,2,SILVER,537,Yes,No,No,No
15616954,4,2,17014,7,4,Low Spending and no Credit Card,Low Income,Minimal Balance,Potential Customer,592,France,Male,71,0,3,PLATINUM,302,No,Yes,No,No
15729238,1,1,150661,4,2,Normal,Very High Income,High Saving Balance,Normal Customer,631,Germany,Male,48,106396,1,SILVER,336,Yes,Yes,Yes,Yes
15718242,1,1,86623,3,1,Low Spending and no Credit Card,High Income,High Saving Balance,Very Low-value and Inactive,725,Germany,Female,47,104887,3,GOLD,312,No,No,Yes,Yes
15682914,2,1,115768,7,4,Normal,High Income,Standard Balance,Potential Customer,850,France,Male,34,72080,2,GOLD,555,Yes,Yes,No,No
15654274,6,2,141999,7,2,Normal,High Income,Minimal Balance,Potential Customer,540,France,Male,37,0,1,GOLD,417,Yes,No,No,No
15691457,2,2,182787,6,4,Normal,Very High Income,Minimal Balance,Normal Customer,674,Spain,Male,36,0,1,GOLD,353,Yes,Yes,No,No
15719649,3,1,187916,8,2,High Spending with no Credit Card,Very High Income,Standard Balance,Potential Customer,553,France,Male,38,99845,1,DIAMOND,869,No,No,No,No
15778897,1,2,133268,8,4,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,630,France,Female,28,0,3,GOLD,742,Yes,Yes,No,No
